district_clean,state_clean,year,Tier1,Tier2,Tier3,Risk,Risk_norm,Risk_Category
muzaffarpur,bihar,2006,0.310375809,0.406318768,0.0,0.0,0.0,Low Risk
muzaffarpur,bihar,2007,0.34016431,0.409201486,0.0,0.0,0.0,Low Risk
muzaffarpur,bihar,2008,0.355282693,0.412439711,0.0,0.0,0.0,Low Risk
muzaffarpur,bihar,2009,0.303387109,0.414549191,0.0,0.0,0.0,Low Risk
muzaffarpur,bihar,2010,0.30614901,0.415852425,0.0,0.0,0.0,Low Risk
muzaffarpur,bihar,2011,0.312280451,0.417124168,0.0,0.0,0.0,Low Risk
muzaffarpur,bihar,2012,0.309227358,0.416304178,0.0,0.0,0.0,Low Risk
muzaffarpur,bihar,2013,0.307014687,0.416395964,0.0,0.0,0.0,Low Risk
muzaffarpur,bihar,2014,0.312011188,0.418304628,0.0,0.0,0.0,Low Risk
muzaffarpur,bihar,2015,0.317023333,0.417752903,0.0,0.0,0.0,Low Risk
muzaffarpur,bihar,2016,0.330156975,0.411060605,0.0,0.0,0.0,Low Risk
muzaffarpur,bihar,2017,0.306034473,0.39563479,0.098780384,0.300423782,0.682756196,High Risk
muzaffarpur,bihar,2018,0.303047143,0.380627273,0.098780384,0.293225843,0.653648845,Medium Risk
muzaffarpur,bihar,2019,0.30319959,0.368477688,0.098780384,0.288426988,0.634243015,Medium Risk
muzaffarpur,bihar,2020,0.346754471,0.36058537,0.098780384,0.302692013,0.691928572,High Risk
muzaffarpur,bihar,2021,0.35792411,0.354522055,0.098780384,0.304734543,0.700188248,High Risk
muzaffarpur,bihar,2022,0.305867371,0.350092922,0.098780384,0.282140194,0.608820192,Medium Risk
muzaffarpur,bihar,2023,0.302878273,0.347013867,0.098780384,0.279712933,0.599004721,Medium Risk
muzaffarpur,bihar,2024,0.288862087,0.344889415,0.0,0.0,0.0,Low Risk
muzaffarpur,bihar,2025,0.292192608,0.343298329,0.0,0.0,0.0,Low Risk
nadia,west bengal,1981,0.317879198,0.397198458,0.0,0.0,0.0,Low Risk
nadia,west bengal,1982,0.276902543,0.397863208,0.0,0.0,0.0,Low Risk
nadia,west bengal,1983,0.312519616,0.397726733,0.0,0.0,0.0,Low Risk
nadia,west bengal,1984,0.327182678,0.397178364,0.0,0.0,0.0,Low Risk
nadia,west bengal,1985,0.305032988,0.396567604,0.0,0.0,0.0,Low Risk
nadia,west bengal,1986,0.315951514,0.395697809,0.0,0.0,0.0,Low Risk
nadia,west bengal,1987,0.330513839,0.394456349,0.0,0.0,0.0,Low Risk
nadia,west bengal,1988,0.314886756,0.393081077,0.0,0.0,0.0,Low Risk
nadia,west bengal,1989,0.301813946,0.391549385,0.0,0.0,0.0,Low Risk
nadia,west bengal,1990,0.341689081,0.389834485,0.0,0.0,0.0,Low Risk
nadia,west bengal,1991,0.29743331,0.387772136,0.0,0.0,0.0,Low Risk
nadia,west bengal,1992,0.294998484,0.383471372,0.0,0.0,0.0,Low Risk
nadia,west bengal,1993,0.348626506,0.378544437,0.0,0.0,0.0,Low Risk
nadia,west bengal,1994,0.286379297,0.372855629,0.0,0.0,0.0,Low Risk
nadia,west bengal,1995,0.325720736,0.365747999,0.0,0.0,0.0,Low Risk
nadia,west bengal,1996,0.294452977,0.356721398,0.0,0.0,0.0,Low Risk
nadia,west bengal,1997,0.34566838,0.347315157,0.0,0.0,0.0,Low Risk
nadia,west bengal,1998,0.319574314,0.337789976,0.0,0.0,0.0,Low Risk
nadia,west bengal,1999,0.338556665,0.333853224,0.0,0.0,0.0,Low Risk
nadia,west bengal,2000,0.301711213,0.327653203,0.0,0.0,0.0,Low Risk
nadia,west bengal,2001,0.31338577,0.319092286,0.0,0.0,0.0,Low Risk
nadia,west bengal,2002,0.325308595,0.317654332,0.0,0.0,0.0,Low Risk
nadia,west bengal,2003,0.313336834,0.316443831,0.0,0.0,0.0,Low Risk
nadia,west bengal,2004,0.307913616,0.31565975,0.0,0.0,0.0,Low Risk
nadia,west bengal,2005,0.303542233,0.314953722,0.0,0.0,0.0,Low Risk
nadia,west bengal,2006,0.292180026,0.314448504,0.0,0.0,0.0,Low Risk
nadia,west bengal,2007,0.345575586,0.314057493,0.0,0.0,0.0,Low Risk
nadia,west bengal,2008,0.320506639,0.314175841,0.0,0.0,0.0,Low Risk
nadia,west bengal,2009,0.312416953,0.31394213,0.0,0.0,0.0,Low Risk
nadia,west bengal,2010,0.288032446,0.313512789,0.0,0.0,0.0,Low Risk
nadia,west bengal,2011,0.310364608,0.313138178,0.0,0.0,0.0,Low Risk
nadia,west bengal,2012,0.30157083,0.309571272,0.0,0.0,0.0,Low Risk
nadia,west bengal,2013,0.306607698,0.307512218,0.0,0.0,0.0,Low Risk
nadia,west bengal,2014,0.290138715,0.308015804,0.0,0.0,0.0,Low Risk
nadia,west bengal,2015,0.318321904,0.308068303,0.0,0.0,0.0,Low Risk
nadia,west bengal,2016,0.326140768,0.302198009,0.0,0.0,0.0,Low Risk
nadia,west bengal,2017,0.34432773,0.2893109,0.158728632,0.285201178,0.621198339,Medium Risk
nadia,west bengal,2018,0.29237789,0.277142583,0.158728632,0.259553915,0.517484769,Medium Risk
nadia,west bengal,2019,0.318329301,0.268291947,0.158728632,0.266394226,0.545145927,Medium Risk
nadia,west bengal,2020,0.327755787,0.264185193,0.158728632,0.268522119,0.553750798,Medium Risk
nadia,west bengal,2021,0.342564638,0.261552836,0.158728632,0.273392716,0.573446741,Medium Risk
nadia,west bengal,2022,0.282010391,0.260272231,0.158728632,0.248658775,0.473426505,Medium Risk
nadia,west bengal,2023,0.288033741,0.260088204,0.158728632,0.250994504,0.482871833,Medium Risk
nadia,west bengal,2024,0.319298775,0.260613722,0.0,0.0,0.0,Low Risk
nadia,west bengal,2025,0.325008015,0.261429263,0.0,0.0,0.0,Low Risk
nagaon,assam,1981,0.313767524,0.391986788,0.0,0.0,0.0,Low Risk
nagaon,assam,1982,0.318126989,0.392603415,0.0,0.0,0.0,Low Risk
nagaon,assam,1983,0.34049651,0.392601155,0.0,0.0,0.0,Low Risk
nagaon,assam,1984,0.314674413,0.392292067,0.0,0.0,0.0,Low Risk
nagaon,assam,1985,0.342749426,0.391945331,0.0,0.0,0.0,Low Risk
nagaon,assam,1986,0.307507884,0.39138983,0.0,0.0,0.0,Low Risk
nagaon,assam,1987,0.308039562,0.390535135,0.0,0.0,0.0,Low Risk
nagaon,assam,1988,0.340835485,0.389605162,0.0,0.0,0.0,Low Risk
nagaon,assam,1989,0.353643522,0.38859191,0.0,0.0,0.0,Low Risk
nagaon,assam,1990,0.321095356,0.387487224,0.0,0.0,0.0,Low Risk
nagaon,assam,1991,0.327711712,0.386151446,0.0,0.0,0.0,Low Risk
nagaon,assam,1992,0.294703712,0.382730685,0.0,0.0,0.0,Low Risk
nagaon,assam,1993,0.315061191,0.378866092,0.0,0.0,0.0,Low Risk
nagaon,assam,1994,0.32810041,0.374473639,0.0,0.0,0.0,Low Risk
nagaon,assam,1995,0.326734899,0.368840781,0.0,0.0,0.0,Low Risk
nagaon,assam,1996,0.30414112,0.36129448,0.0,0.0,0.0,Low Risk
nagaon,assam,1997,0.317329322,0.353791561,0.0,0.0,0.0,Low Risk
nagaon,assam,1998,0.329709626,0.346233892,0.0,0.0,0.0,Low Risk
nagaon,assam,1999,0.334086552,0.343982266,0.0,0.0,0.0,Low Risk
nagaon,assam,2000,0.358444088,0.339237168,0.0,0.0,0.0,Low Risk
nagaon,assam,2001,0.297827609,0.331134691,0.0,0.0,0.0,Low Risk
nagaon,assam,2002,0.329297866,0.331588738,0.0,0.0,0.0,Low Risk
nagaon,assam,2003,0.329584744,0.332064469,0.0,0.0,0.0,Low Risk
nagaon,assam,2004,0.334413557,0.332793248,0.0,0.0,0.0,Low Risk
nagaon,assam,2005,0.323440679,0.333551575,0.0,0.0,0.0,Low Risk
nagaon,assam,2006,0.277680118,0.334443865,0.0,0.0,0.0,Low Risk
nagaon,assam,2007,0.343956957,0.335403935,0.0,0.0,0.0,Low Risk
nagaon,assam,2008,0.325741565,0.336795718,0.0,0.0,0.0,Low Risk
nagaon,assam,2009,0.311301519,0.337343378,0.0,0.0,0.0,Low Risk
nagaon,assam,2010,0.361744492,0.337405213,0.0,0.0,0.0,Low Risk
nagaon,assam,2011,0.314106697,0.337534247,0.0,0.0,0.0,Low Risk
nagaon,assam,2012,0.366842002,0.335879804,0.0,0.0,0.0,Low Risk
nagaon,assam,2013,0.33110258,0.336046873,0.0,0.0,0.0,Low Risk
nagaon,assam,2014,0.299684408,0.338350423,0.0,0.0,0.0,Low Risk
nagaon,assam,2015,0.319508283,0.3382719,0.0,0.0,0.0,Low Risk
nagaon,assam,2016,0.31224474,0.335038192,0.0,0.0,0.0,Low Risk
nagaon,assam,2017,0.343037474,0.326052617,0.490849535,0.365805944,0.947151559,High Risk
nagaon,assam,2018,0.308674313,0.316734063,0.490849535,0.348333257,0.876494714,High Risk
nagaon,assam,2019,0.299245794,0.309505356,0.490849535,0.341670367,0.849551015,High Risk
nagaon,assam,2020,0.30229268,0.305816819,0.490849535,0.341413707,0.84851312,High Risk
nagaon,assam,2021,0.289730773,0.30337373,0.490849535,0.335411708,0.824241965,High Risk
nagaon,assam,2022,0.298020342,0.30205894,0.490849535,0.33820162,0.835523937,High Risk
nagaon,assam,2023,0.287762775,0.301684682,0.490849535,0.33394889,0.818326556,High Risk
nagaon,assam,2024,0.297409501,0.301901123,0.0,0.0,0.0,Low Risk
nagaon,assam,2025,0.344976931,0.302317788,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1981,0.285427838,0.356585563,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1982,0.32453481,0.355099613,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1983,0.319754402,0.353367003,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1984,0.273041709,0.351442378,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1985,0.296733904,0.349369373,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1986,0.30112751,0.34693373,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1987,0.296714464,0.34400828,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1988,0.299086914,0.340839761,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1989,0.276259822,0.337397832,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1990,0.301197827,0.333647351,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1991,0.265579797,0.329411214,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1992,0.304124518,0.322727968,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1993,0.30596418,0.315237537,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1994,0.315413574,0.306783305,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1995,0.323040735,0.296768659,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1996,0.325711533,0.284805261,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1997,0.29608892,0.272093538,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1998,0.317219864,0.259480002,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,1999,0.28534541,0.256204596,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2000,0.29703043,0.251788229,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2001,0.314009644,0.246321225,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2002,0.265557571,0.246681676,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2003,0.311150253,0.247316891,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2004,0.285649929,0.248429836,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2005,0.300074435,0.249572478,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2006,0.285462112,0.250866651,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2007,0.296738875,0.252214061,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2008,0.306489858,0.253926473,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2009,0.305066974,0.255203222,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2010,0.329042867,0.256222593,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2011,0.324646538,0.257259514,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2012,0.306444361,0.2542759,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2013,0.322007733,0.252328317,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2014,0.305535774,0.253270456,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2015,0.320027373,0.253583342,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2016,0.323856963,0.253721531,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2017,0.319185749,0.251424416,0.224013237,0.273046714,0.57204756,Medium Risk
nagaur,rajasthan,2018,0.311954554,0.247941746,0.224013237,0.268761167,0.554717473,Medium Risk
nagaur,rajasthan,2019,0.358479876,0.246098386,0.224013237,0.286633952,0.626992254,Medium Risk
nagaur,rajasthan,2020,0.332184261,0.247380299,0.224013237,0.276628471,0.586531636,Medium Risk
nagaur,rajasthan,2021,0.316298191,0.249070459,0.224013237,0.270950107,0.563569209,Medium Risk
nagaur,rajasthan,2022,0.330193882,0.251227309,0.224013237,0.277371124,0.589534808,Medium Risk
nagaur,rajasthan,2023,0.330163579,0.253961176,0.224013237,0.278452549,0.593907926,Medium Risk
nagaur,rajasthan,2024,0.344372915,0.256939598,0.0,0.0,0.0,Low Risk
nagaur,rajasthan,2025,0.356553386,0.259759521,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1981,0.299795426,0.365717362,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1982,0.300155126,0.366063719,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1983,0.339891353,0.365324807,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1984,0.302548049,0.364005942,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1985,0.341020075,0.362539744,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1986,0.309938139,0.36072156,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1987,0.299767643,0.358427887,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1988,0.312281688,0.355875926,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1989,0.30187603,0.353023792,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1990,0.338412642,0.349821185,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1991,0.285282653,0.346093722,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1992,0.275070542,0.340192496,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1993,0.316413625,0.333467223,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1994,0.3516312,0.325748683,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1995,0.29879933,0.31635287,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1996,0.293071509,0.305051479,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1997,0.296132533,0.293696116,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1998,0.315192643,0.282804314,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,1999,0.330528719,0.278516754,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2000,0.305921205,0.272519178,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2001,0.313575962,0.265194829,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2002,0.295488449,0.265441349,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2003,0.324730201,0.265959547,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2004,0.289729879,0.266938278,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2005,0.328470664,0.267946822,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2006,0.316018552,0.269109085,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2007,0.325490004,0.270373231,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2008,0.308011164,0.272316553,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2009,0.325007824,0.273869054,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2010,0.351766766,0.275187431,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2011,0.324144137,0.276513183,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2012,0.329185375,0.275063059,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2013,0.352911374,0.275501515,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2014,0.298191032,0.278478932,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2015,0.316270171,0.280467924,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2016,0.310055733,0.277229683,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2017,0.315390547,0.267571189,0.314624934,0.296109681,0.665310639,Medium Risk
nagpur,maharashtra,2018,0.328209713,0.258427932,0.314624934,0.297580045,0.671256563,High Risk
nagpur,maharashtra,2019,0.317335925,0.252069816,0.314624934,0.290687283,0.6433833,Medium Risk
nagpur,maharashtra,2020,0.331356267,0.249862948,0.314624934,0.295412672,0.662492044,Medium Risk
nagpur,maharashtra,2021,0.326778352,0.248977792,0.314624934,0.293227444,0.653655319,Medium Risk
nagpur,maharashtra,2022,0.355349625,0.249320788,0.314624934,0.304793152,0.700425254,High Risk
nagpur,maharashtra,2023,0.325129272,0.250628659,0.314624934,0.293228159,0.65365821,Medium Risk
nagpur,maharashtra,2024,0.321897298,0.25250758,0.0,0.0,0.0,Low Risk
nagpur,maharashtra,2025,0.357018227,0.254513076,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1981,0.309828005,0.38912328,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1982,0.298775985,0.387969239,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1983,0.336906845,0.386624538,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1984,0.331209892,0.385129167,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1985,0.329833165,0.383518559,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1986,0.327238615,0.381607209,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1987,0.315505798,0.379289978,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1988,0.329083953,0.376785783,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1989,0.31085021,0.374071173,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1990,0.339913957,0.371118942,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1991,0.304768004,0.367762299,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1992,0.295070299,0.362084897,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1993,0.33305717,0.355749815,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1994,0.316282728,0.348634172,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1995,0.318523482,0.339986296,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1996,0.328410675,0.329119793,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1997,0.327020922,0.317979155,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1998,0.289978784,0.306601825,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,1999,0.265759952,0.301905621,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2000,0.308602511,0.29495748,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2001,0.283595522,0.285085924,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2002,0.276798655,0.283219205,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2003,0.310156385,0.28144612,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2004,0.289038548,0.280006895,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2005,0.297800754,0.278618627,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2006,0.294192933,0.277388298,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2007,0.31157681,0.276269877,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2008,0.300266127,0.275783739,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2009,0.308894044,0.274552372,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2010,0.315663313,0.272887843,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2011,0.35384227,0.271303327,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2012,0.308677841,0.267532941,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2013,0.335596985,0.26552319,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2014,0.328500066,0.265807489,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2015,0.306590901,0.26478492,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2016,0.315386932,0.262962828,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2017,0.31969501,0.25824317,0.165463546,0.264267981,0.536547723,Medium Risk
nainital,uttarakhand,2018,0.336080228,0.252729045,0.165463546,0.268616418,0.554132131,Medium Risk
nainital,uttarakhand,2019,0.329123407,0.248946185,0.165463546,0.264320546,0.536760286,Medium Risk
nainital,uttarakhand,2020,0.331204811,0.248552126,0.165463546,0.264995484,0.539489632,Medium Risk
nainital,uttarakhand,2021,0.311518921,0.248977066,0.165463546,0.257291104,0.508334309,Medium Risk
nainital,uttarakhand,2022,0.308802353,0.250253914,0.165463546,0.256715216,0.506005506,Medium Risk
nainital,uttarakhand,2023,0.327780145,0.252084056,0.165463546,0.26503839,0.539663135,Medium Risk
nainital,uttarakhand,2024,0.303753646,0.254182723,0.0,0.0,0.0,Low Risk
nainital,uttarakhand,2025,0.358486985,0.25620488,0.0,0.0,0.0,Low Risk
nalanda,bihar,1981,0.314424561,0.410878817,0.0,0.0,0.0,Low Risk
nalanda,bihar,1982,0.295746431,0.411770275,0.0,0.0,0.0,Low Risk
nalanda,bihar,1983,0.314851179,0.412366545,0.0,0.0,0.0,Low Risk
nalanda,bihar,1984,0.320033716,0.412841513,0.0,0.0,0.0,Low Risk
nalanda,bihar,1985,0.332948005,0.413357808,0.0,0.0,0.0,Low Risk
nalanda,bihar,1986,0.320706216,0.413749194,0.0,0.0,0.0,Low Risk
nalanda,bihar,1987,0.347369135,0.413932649,0.0,0.0,0.0,Low Risk
nalanda,bihar,1988,0.313021601,0.414151826,0.0,0.0,0.0,Low Risk
nalanda,bihar,1989,0.310137381,0.414413934,0.0,0.0,0.0,Low Risk
nalanda,bihar,1990,0.318963428,0.414728689,0.0,0.0,0.0,Low Risk
nalanda,bihar,1991,0.309625921,0.414994913,0.0,0.0,0.0,Low Risk
nalanda,bihar,1992,0.264050807,0.41363157,0.0,0.0,0.0,Low Risk
nalanda,bihar,1993,0.301288723,0.412101588,0.0,0.0,0.0,Low Risk
nalanda,bihar,1994,0.27009401,0.410374377,0.0,0.0,0.0,Low Risk
nalanda,bihar,1995,0.280512331,0.407499852,0.0,0.0,0.0,Low Risk
nalanda,bihar,1996,0.298098777,0.40245856,0.0,0.0,0.0,Low Risk
nalanda,bihar,1997,0.321553572,0.398348492,0.0,0.0,0.0,Low Risk
nalanda,bihar,1998,0.299600144,0.394422449,0.0,0.0,0.0,Low Risk
nalanda,bihar,1999,0.320425549,0.394234183,0.0,0.0,0.0,Low Risk
nalanda,bihar,2000,0.316597178,0.391225518,0.0,0.0,0.0,Low Risk
nalanda,bihar,2001,0.309138901,0.383802827,0.0,0.0,0.0,Low Risk
nalanda,bihar,2002,0.307366985,0.3842797,0.0,0.0,0.0,Low Risk
nalanda,bihar,2003,0.309494968,0.384720992,0.0,0.0,0.0,Low Risk
nalanda,bihar,2004,0.307082467,0.385342978,0.0,0.0,0.0,Low Risk
nalanda,bihar,2005,0.299849618,0.386036155,0.0,0.0,0.0,Low Risk
nalanda,bihar,2006,0.323293359,0.386899726,0.0,0.0,0.0,Low Risk
nalanda,bihar,2007,0.325730471,0.387887422,0.0,0.0,0.0,Low Risk
nalanda,bihar,2008,0.338939762,0.389443627,0.0,0.0,0.0,Low Risk
nalanda,bihar,2009,0.302306208,0.390004851,0.0,0.0,0.0,Low Risk
nalanda,bihar,2010,0.293877978,0.38994566,0.0,0.0,0.0,Low Risk
nalanda,bihar,2011,0.320267953,0.389926374,0.0,0.0,0.0,Low Risk
nalanda,bihar,2012,0.321628739,0.387561599,0.0,0.0,0.0,Low Risk
nalanda,bihar,2013,0.310288764,0.386362592,0.0,0.0,0.0,Low Risk
nalanda,bihar,2014,0.297939685,0.38711205,0.0,0.0,0.0,Low Risk
nalanda,bihar,2015,0.321831353,0.385305122,0.0,0.0,0.0,Low Risk
nalanda,bihar,2016,0.335055221,0.380071098,0.0,0.0,0.0,Low Risk
nalanda,bihar,2017,0.319029525,0.368565131,0.098780384,0.294793939,0.659989981,Medium Risk
nalanda,bihar,2018,0.295108067,0.356786661,0.098780384,0.280513968,0.602243983,Medium Risk
nalanda,bihar,2019,0.31369326,0.34718221,0.098780384,0.284106265,0.616770677,Medium Risk
nalanda,bihar,2020,0.355300387,0.3411692,0.098780384,0.298343912,0.674345522,High Risk
nalanda,bihar,2021,0.340899104,0.336594592,0.098780384,0.290753555,0.643651292,Medium Risk
nalanda,bihar,2022,0.303864071,0.333312593,0.098780384,0.274626742,0.578436953,Medium Risk
nalanda,bihar,2023,0.305255637,0.331068075,0.098780384,0.274285562,0.577057272,Medium Risk
nalanda,bihar,2024,0.302252928,0.329536717,0.0,0.0,0.0,Low Risk
nalanda,bihar,2025,0.292462865,0.328347143,0.0,0.0,0.0,Low Risk
nalbari,assam,1981,0.292355996,0.358785098,0.0,0.0,0.0,Low Risk
nalbari,assam,1982,0.298232889,0.357334937,0.0,0.0,0.0,Low Risk
nalbari,assam,1983,0.33829561,0.355599273,0.0,0.0,0.0,Low Risk
nalbari,assam,1984,0.333210554,0.353649528,0.0,0.0,0.0,Low Risk
nalbari,assam,1985,0.332515564,0.351543467,0.0,0.0,0.0,Low Risk
nalbari,assam,1986,0.304589353,0.349099484,0.0,0.0,0.0,Low Risk
nalbari,assam,1987,0.320912901,0.34621357,0.0,0.0,0.0,Low Risk
nalbari,assam,1988,0.336899085,0.343087458,0.0,0.0,0.0,Low Risk
nalbari,assam,1989,0.327597541,0.339691244,0.0,0.0,0.0,Low Risk
nalbari,assam,1990,0.324316025,0.335990344,0.0,0.0,0.0,Low Risk
nalbari,assam,1991,0.313687895,0.331812776,0.0,0.0,0.0,Low Risk
nalbari,assam,1992,0.293547365,0.325263646,0.0,0.0,0.0,Low Risk
nalbari,assam,1993,0.336800397,0.317935002,0.0,0.0,0.0,Low Risk
nalbari,assam,1994,0.289874311,0.309679054,0.0,0.0,0.0,Low Risk
nalbari,assam,1995,0.318259625,0.299877036,0.0,0.0,0.0,Low Risk
nalbari,assam,1996,0.285874907,0.288146278,0.0,0.0,0.0,Low Risk
nalbari,assam,1997,0.31083462,0.275892962,0.0,0.0,0.0,Low Risk
nalbari,assam,1998,0.329816444,0.263469835,0.0,0.0,0.0,Low Risk
nalbari,assam,1999,0.325975161,0.25901584,0.0,0.0,0.0,Low Risk
nalbari,assam,2000,0.335508437,0.252684877,0.0,0.0,0.0,Low Risk
nalbari,assam,2001,0.29625521,0.244374674,0.0,0.0,0.0,Low Risk
nalbari,assam,2002,0.341500001,0.244844467,0.0,0.0,0.0,Low Risk
nalbari,assam,2003,0.327805878,0.2454346,0.0,0.0,0.0,Low Risk
nalbari,assam,2004,0.311844969,0.246423942,0.0,0.0,0.0,Low Risk
nalbari,assam,2005,0.311510062,0.247438702,0.0,0.0,0.0,Low Risk
nalbari,assam,2006,0.301481175,0.248580962,0.0,0.0,0.0,Low Risk
nalbari,assam,2007,0.328423529,0.249787563,0.0,0.0,0.0,Low Risk
nalbari,assam,2008,0.30909144,0.251421604,0.0,0.0,0.0,Low Risk
